Sentence,Sequence
"['its|ADJ', 'white|ADJ', 'color|NOUN', 'is|VERB', 'stylish|ADJ', 'for', 'college|NOUN', 'students|NOUN', 'and', 'easy|ADJ', 'to', 'take|VERB', 'to', 'carry|VERB', 'and', 'take|VERB', 'to', 'classes|NOUN', ' <PERIOD> ']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['returned|VERB', 'laptop|NOUN', 'for', 'repair|NOUN', 'a', '2nd|ADJ', 'time|NOUN', 'and', 'it', 'came|VERB', 'back', 'with', 'obvious|ADJ', 'physical|ADJ', 'damage|NOUN', ' <LEFT PARENTHESIS> ', 'keyboard|NOUN', 'bulging|NOUN', 'and', 'speaker|NOUN', 'grill|NOUN', 'pressed|VERB', 'in', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'buttons|NOUN', 'not', 'working|VERB', 'and', 'usb|NOUN', 'ports|NOUN', 'inoperative|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 3, 5, 1, 2, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5]"
"['when', 'i', 'am|VERB', 'next|ADJ', 'to', 'my|ADJ', 'router|NOUN', 'on', 'my|ADJ', 'hp', 'i', 'get|VERB', 'full|ADJ', 'service|NOUN', ' <COMMA> ', 'on', 'my|ADJ', 'eee|NOUN', 'pc', 'i', 'get|VERB', '3', 'bars|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'got|VERB', 'assurances|NOUN', 'from', '2', 'different|ADJ', 'people|NOUN', 'that', 'the', 'remaining|VERB', '10', 'months|NOUN', 'of', 'my|ADJ', 'warranty|NOUN', 'would|VERB', 'transfer|VERB', 'to', 'the', 'new|ADJ', 'computer|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['pretty', 'disappointed|ADJ', 'about', 'this', 'product|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5]"
"['the', 'letter|NOUN', 'a', 'stopped|VERB', 'working|VERB', 'after', 'the', 'first|ADJ', 'week|NOUN', ' <PERIOD> ']","[5, 1, 2, 3, 5, 5, 5, 5, 5, 5]"
"['by', 'the', 'time|NOUN', 'i', 'was|VERB', 'finally', 'able|ADJ', 'to', 'get|VERB', 'a', 'work|NOUN', 'order|NOUN', 'to', 'get|VERB', 'it', 'fixed|VERB', 'i', 'had|VERB', 'been|VERB', 'without', 'my|ADJ', 'computer|NOUN', 'for', 'almost', 'a', 'week|NOUN', 'while', 'i', 'was|VERB', 'an', 'online|ADJ', 'college|NOUN', 'student|NOUN', ' <COMMA> ', 'so', 'it', 'was|VERB', 'very', 'inconvenient|ADJ', 'and', 'i', 'had|VERB', 'to', 'send|VERB', 'it', 'off', 'and', 'be|VERB', 'without', 'it', 'while', 'it', 'was|VERB', 'being|VERB', 'fixed|VERB', 'also', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'out', 'performs|VERB', 'any', 'other|ADJ', 'laptop|NOUN', 'on', 'the', 'market|NOUN', 'today|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is|VERB', 'what|NOUN', 'i', 'call|VERB', 'a', 'good|ADJ', 'after', 'sales|NOUN', 'service|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 5]"
"['maybe', 'it', ""'s|VERB"", 'acer|NOUN', ' <COMMA> ', 'maybe', 'it', ""'s|VERB"", 'msft|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'if', 'you', 'want|VERB', 'a', 'good|ADJ', 'machine|NOUN', 'that|ADJ', 'does|VERB', 'almost', 'anything|NOUN', 'this', 'is|VERB', 'the', 'one', ' <COMMA> ', 'if', 'you', 'want|VERB', 'a', 'low|ADJ', 'budget|NOUN', 'computer|NOUN', 'then', 'look|VERB', 'at', 'the', 'other|ADJ', 'great|ADJ', 'brands|NOUN', 'best|ADJ', 'buy|VERB', 'sells|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'took|VERB', 'off', 'a', 'star|NOUN', 'because', 'the', 'machine|NOUN', 'has|VERB', 'a', 'lot|NOUN', 'of', 'junk|NOUN', 'software|NOUN', 'on', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['i', 'would|VERB', 'buy|VERB', 'one', 'of', 'these', 'for', 'every', 'person|NOUN', 'in', 'my|ADJ', 'office|NOUN', 'if', 'i', 'could|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['with', 'what|NOUN', 'i', 'do|VERB', 'know|VERB', 'how', 'to', 'do|VERB', ' <COMMA> ', 'the', 'computer|NOUN', 'works|VERB', 'beautiful|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"['having|VERB', 'had|VERB', 'experience|NOUN', 'with', 'a', 'toshiba|NOUN', 'laptop|NOUN', ' <COMMA> ', 'i', 'was|VERB', 'disappointed|ADJ', 'to', 'find|VERB', 'that', 'the', 'toshiba|NOUN', 'nb305|ADJ', 'laptop|NOUN', 'has|VERB', 'major|ADJ', 'problems|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['tried|VERB', 'to', 'make|VERB', 'a', 'recovey|NOUN', 'disk|NOUN', 'would|VERB', 'nt', 'get|VERB', 'passed|VERB', 'the', 'first|ADJ', 'recovery|NOUN', 'disk|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['most|ADJ', 'everything|NOUN', 'is|VERB', 'fine|ADJ', 'with', 'this', 'machine|NOUN', ' <COLON> ', 'speed|NOUN', ' <COMMA> ', 'capacity|NOUN', ' <COMMA> ', 'build|VERB', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5]"
"['i', 'have|VERB', 'never', 'had|VERB', 'it', 'crash|NOUN', ' <COMMA> ', 'randomly', 'turn|VERB', 'off', ' <COMMA> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['for', 'the', 'same|ADJ', 'price|NOUN', ' <COMMA> ', 'you', 'get|VERB', 'a', 'lot|NOUN', 'more|ADJ', 'in', 'the', 'asus|NOUN', '....', '1920x1080', 'res|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'made|VERB', 'a', 'photo|NOUN', 'book|NOUN', 'as', 'a', 'gift|NOUN', ' <COMMA> ', 'on', 'my|ADJ', 'computer|NOUN', ' <COMMA> ', 'pushed|VERB', ' <QUOTATION_MARK> ', 'buy|VERB', ' <QUOTATION_MARK> ', 'and', 'it', 'drew|VERB', 'from', 'my|ADJ', 'itunes|NOUN', 'account|NOUN', 'and', 'sent|VERB', 'the', 'book|NOUN', 'to', 'my|ADJ', 'house|NOUN', ' <COMMA> ', 'the', 'book|NOUN', 'was|VERB', 'of', 'perfect|ADJ', 'quality|NOUN', ' <HYPHEN> ', 'exactly', 'how', 'i', 'had|VERB', 'created|VERB', 'it', 'and', 'looked|VERB', 'better|ADJ', 'than', 'i', 'had|VERB', 'even', 'imagined|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['i', 'use|VERB', 'this', 'for', 'my|ADJ', 'tutoring|NOUN', 'business|NOUN', ' <COMMA> ', 'and', 'since', 'i', ""'m|VERB"", 'always', 'bouncing|VERB', 'from', 'student|NOUN', 'to', 'student|NOUN', ' <COMMA> ', 'it', 'is|VERB', 'ideal|ADJ', 'for', 'portability|NOUN', 'and', 'battery|NOUN', 'life|NOUN', ' <LEFT PARENTHESIS> ', 'yes', ' <COMMA> ', 'it', 'gets|VERB', 'the', '8', 'hours|NOUN', 'as', 'advertised|VERB', ' <EXCLAMATION_MARK> ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is|VERB', 'in', 'the', 'best|ADJ', 'condition|NOUN', 'and', 'has|VERB', 'a', 'really', 'high|ADJ', 'quality|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5]"
"['when', 'it', 'come|VERB', 'time|NOUN', 'for', 'warranty|NOUN', 'service|NOUN', 'to', 'toshiba|VERB', 'you', 'do|VERB', ""n't"", 'matter|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 3, 5]"
"['however', 'the', 'frozen|ADJ', 'screens|NOUN', 'kept|VERB', 'happening|VERB', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5]"
"['i', 've|VERB', 'owned|VERB', 'apple|NOUN', 'computers|NOUN', 'and', 'laptops|NOUN', 'for', 'as', 'long', 'as', 'i', 'could|VERB', 'remember|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['at', 'least|ADJ', 'those', 'computers|NOUN', 'did|VERB', ""n't"", 'just', 'die|VERB', 'on', 'me', 'like', 'this', 'one|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s|VERB"", 'a', 'mac|NOUN', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5]"
"['  ', 'i', 'had|VERB', 'the', 'bulk|NOUN', 'of', 'problems|NOUN', 'with', 'my|ADJ', 'lap|NOUN', 'top|NOUN', 'within', 'the', 'first|ADJ', 'six', 'months|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is|VERB', 'my|ADJ', 'first|ADJ', 'lg', 'product|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['it', 'is|VERB', 'short|ADJ', 'on', 'space|NOUN', ' <COMMA> ', 'and', 'downloads|NOUN', 'always', 'had|VERB', 'problems|NOUN', 'being|VERB', 'completed|VERB', ' <COMMA> ', 'or', 'were|VERB', 'said|VERB', 'to', 'be|VERB', ""'"", 'corrupted|VERB', ""'"", ' <PERIOD> ']","[5, 5, 3, 5, 1, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['3', ' <RIGHT PARENTHESIS> ', 'horrible|ADJ', 'customer|NOUN', 'support|NOUN']","[5, 5, 3, 1, 2]"
"['the', 'led|VERB', 'backlit|ADJ', 'display|NOUN', 'makes|VERB', 'my|ADJ', 'pictures|NOUN', 'pop|VERB', 'so', 'much', 'more|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['very', 'very', 'slow|ADJ', 'laptop|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['i', ""'m|VERB"", 'going|VERB', 'back', 'to', 'dell|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['with', 'what|NOUN', 'i', 'paid|VERB', 'for', 'this', 'computer|NOUN', 'it', 'should|VERB', 'have|VERB', 'had|VERB', 'everything|NOUN', 'on', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apple|NOUN', 'is|VERB', 'always', 'great|ADJ', 'about', 'the', 'aesthetics|NOUN', 'of', 'things|NOUN', ' <COMMA> ', 'they', 'always', 'come|VERB', 'up', 'with', 'good|ADJ', 'looking|VERB', 'products|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5]"
"['i', 'went|VERB', 'to', 'my|ADJ', 'local|ADJ', 'best|ADJ', 'buy|NOUN', 'looking|VERB', 'for', 'a', 'new|ADJ', 'laptop|NOUN', 'since', 'mine|NOUN', 'broke|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['runs|VERB', 'smooth|ADJ', 'and', 'quick|ADJ', ' <PERIOD> ']","[5, 3, 5, 3, 5]"
"['not', 'a', 'bad|ADJ', 'laptop|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'a', 'bit|NOUN', 'slow|ADJ', ' <COMMA> ', 'but', 'gets|VERB', 'the', 'job|NOUN', 'done|VERB', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['honestly', ' <COMMA> ', 'i', 'spent|VERB', 'more|ADJ', 'time|NOUN', 'waiting|VERB', 'for', 'it', 'to', 'unfreeze|NOUN', 'then', 'actually', 'doing|VERB', 'what|NOUN', 'i', 'got|VERB', 'on', 'there', 'for', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'a', 'starter|ADJ', 'notebook|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['no', 'i', 'am|VERB', 'generous|ADJ', 'calling|VERB', 'it', 'slow|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'downside|NOUN', 'to', 'this', 'netbook|NOUN', 'is|VERB', 'pretty', 'much', 'the', 'same|ADJ', 'for', 'any', 'netbook|NOUN', ' <COLON> ', 'screen|NOUN', 'size|NOUN', 'is|VERB', 'not', 'something|NOUN', 'i', ""'d|VERB"", 'stare|VERB', 'at', 'for', 'the', 'entire|ADJ', '10', '-', '11', 'hours|NOUN', 'of', 'battery|NOUN', 'life|NOUN', 'five', 'days|NOUN', 'a', 'week|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['the', 'graphics|NOUN', 'are|VERB', 'great|ADJ', ' <PERIOD> ']","[5, 1, 5, 3, 5]"
"['all', ' <HYPHEN> ', 'in', ' <HYPHEN> ', 'all', ' <COMMA> ', 'i', 'would|VERB', 'definitely', 'recommend|VERB', 'this', 'product|NOUN', 'for', 'nearly', 'everyone|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['in', '5', 'months|NOUN', 'the', 'connect|NOUN', 'quality|NOUN', 'got|VERB', 'worse|ADJ', 'and', 'worse|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5]"
"['the', 'big|ADJ', 'screen|NOUN', 'allows|VERB', 'you', 'to', 'enjoy|VERB', 'watching|VERB', 'movies|NOUN', ' <COMMA> ', 'pictures|NOUN', 'and', 'etc', ' <EXCLAMATION_MARK> ']","[5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'headphone|NOUN', 'and', 'mic|ADJ', 'jack|NOUN', 'are|VERB', 'in', 'front|NOUN', 'of', 'touch|NOUN', ' <HYPHEN> ', 'pad|NOUN', 'making|VERB', 'the', 'touch|NOUN', ' <HYPHEN> ', 'pad|NOUN', 'hard', 'to', 'use|VERB', 'when', 'using|VERB', 'headphones|NOUN', '/', 'mic|NOUN', ' <COMMA> ', 'not', 'to', 'mention|VERB', 'the', 'laptop|NOUN', 'was|VERB', 'designed|VERB', 'for', 'right|ADJ', 'handed|ADJ', 'person|NOUN', ' <PERIOD> ']","[5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'the', '[', '$', ']', 'price|NOUN', ' <LEFT PARENTHESIS> ', 'special|ADJ', 'offer|NOUN', ' <RIGHT PARENTHESIS> ', 'this', 'is|VERB', 'a', 'great|ADJ', 'laptop|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'have|VERB', 'had|VERB', 'at', 'least', 'eight', 'toshiba|NOUN', 'laptops|NOUN', ' <COMMA> ', 'and', 'they', 'have|VERB', 'been|VERB', 'outstanding|ADJ', ' <COMMA> ', 'including|VERB', 'this', 'one|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'called|VERB', 'back', 'to', 'ensure|VERB', 'that', 'received|VERB', 'it', ' <COMMA> ', 'they', 'had|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'manufacturer|NOUN', ""'s"", 'warranty|NOUN', 'only', 'covers|VERB', 'replacement|NOUN', '/', 'repair|NOUN', 'of', 'parts|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what|NOUN', 'i', ""'d|VERB"", 'like', 'is|VERB', 'for', 'the', 'laptop|NOUN', 'to', 'run|VERB', 'well', 'without', 'having|VERB', 'to', 'purchase|VERB', 'additional|ADJ', 'memory|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"['if', 'you', 'can|VERB', 'afford|VERB', 'a', 'new|ADJ', 'laptop|NOUN', ' <COMMA> ', 'and', 'are|VERB', 'in', 'the', 'market|NOUN', 'for', 'one', ' <COMMA> ', 'of', 'course|NOUN', ' <COMMA> ', 'then', 'definitely', 'go|VERB', 'for', 'this', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['got|VERB', 'the', 'computer|NOUN', 'back', 'a', 'month|NOUN', 'later', 'and', 'it', 'was|VERB', 'still', 'broken|VERB', 'sent|VERB', 'it', 'out', 'again', 'and', 'they', 'repaired|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'works|VERB', 'exactly', 'like', 'it', 'did|VERB', 'the', 'day|NOUN', 'i', 'took|VERB', 'it', 'out', 'of', 'the', 'box|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['now', ' <COMMA> ', 'the', 'next|ADJ', 'issue|NOUN', 'i', 'had|VERB', 'freaked|VERB', 'me', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['i', 'love|VERB', 'ths|NOUN', 'notebook|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5]"
"['it', 'is|VERB', 'fast', 'booting|VERB', 'up', ' <COMMA> ', 'shutting|VERB', 'down', ' <COMMA> ', 'and', 'connection|NOUN', 'with', 'the', 'internet|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"['the', 'battery|NOUN', 'life|NOUN', 'is|VERB', 'great|ADJ', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5]"
"['this', 'is|VERB', 'not', 'a', 'serious|ADJ', 'gaming|NOUN', 'laptop|NOUN', 'or', 'a', 'serious|ADJ', 'media|NOUN', 'machine|NOUN', ' <SEMICOLON> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]"
"['even', 'if', 'apple|NOUN', 'replaces|VERB', 'whatever|ADJ', 'needs|VERB', 'replacing|VERB', 'i', 'wonder|VERB', 'if', ' <COMMA> ', 'since', 'i', 'seem|VERB', 'to', 'be|VERB', 'doubling|VERB', 'the', 'amount|NOUN', 'of', 'time|NOUN', 'i', 'get|VERB', 'out', 'of', 'it', 'each', 'time|NOUN', 'it', ""'s|VERB"", ' <QUOTATION_MARK> ', 'like', 'new|ADJ', ' <COMMA> ', ' <QUOTATION_MARK> ', 'i', 'might|VERB', 'have|VERB', '8', 'months|NOUN', 'next|ADJ', 'time|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'got|VERB', 'this', 'laptop|NOUN', 'on', 'black|ADJ', 'friday|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'replaced|VERB', 'my|ADJ', 'hard|ADJ', 'drive|NOUN', 'as', 'well', 'as', 'my|ADJ', 'mother|NOUN', 'board|NOUN', ' <PERIOD> ']","[5, 3, 5, 1, 2, 5, 5, 5, 5, 1, 2, 5]"
"['i', 'fell|VERB', 'in', 'love|NOUN', 'with', 'it', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5]"
"['it', 'was|VERB', 'just', 'one', 'problem|NOUN', 'after', 'another', 'for', 'me', ' <COMMA> ', 'and', 'that', ""'s|VERB"", 'reason|NOUN', 'we', 'had|VERB', 'forked|VERB', 'out', 'so', 'much|ADJ', 'money|NOUN', 'was|VERB', 'so', 'we', 'would|VERB', ""n't"", 'have|VERB', 'anything|NOUN', 'to', 'worry|VERB', 'about', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'is|VERB', 'nothing|NOUN', 'to', 'complain|VERB', 'about', 'the', 'system|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 1, 5]"
"['and', 'it', 'comes|VERB', 'with', 'the', 'new|ADJ', 'osx|NOUN', 'that|ADJ', 'comes|VERB', 'with', 'new|ADJ', 'features|NOUN', 'that|ADJ', 'makes|VERB', 'the', 'use|NOUN', 'more', 'easy|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['maybe', 'not', 'the', 'cutting|NOUN', 'edge|NOUN', ' <LEFT PARENTHESIS> ', 'satellite|NOUN', 'l455d|NOUN', ' <RIGHT PARENTHESIS> ', 'but', 'it', 'is|VERB', 'a', 'workhorse|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'the', 'macbook|NOUN', 'is|VERB', 'the', 'best|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 3, 5]"
"['now', 'the', 'screen|NOUN', 'is|VERB', 'going|VERB', 'darker|ADJ', ' <COMMA> ', 'darker|ADJ', ' <COMMA> ', 'darker|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5]"
"['either', 'the', 'computer|NOUN', 'is|VERB', 'too', 'slow|ADJ', 'to', 'detect|VERB', 'the', 'keys|NOUN', 'typed|VERB', ' <LEFT PARENTHESIS> ', 'this', 'is|VERB', 'unlikely|ADJ', 'as', 'i', 'am|VERB', 'a', 'slow|ADJ', 'typist|NOUN', ' <RIGHT PARENTHESIS> ', 'or', 'the', 'keyboard|NOUN', 'simply', 'does|VERB', 'not', 'detect|VERB', 'the', 'keys|NOUN', 'being|VERB', 'typed|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'got|VERB', 'the', 'black|ADJ', 'macbook|NOUN', 'two', 'years|NOUN', 'ago', 'and', 'have|VERB', 'never', 'regretted|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['as', 'a', 'graphic|ADJ', 'arts|NOUN', 'a', 'retired|VERB', 'instructor|NOUN', 'i', 'still', 'love|VERB', 'to', 'play|VERB', 'with', 'the', 'graphic|NOUN', 'with', 'photos|NOUN', 'and', 'clip|NOUN', 'art|NOUN', '.....']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my|ADJ', 'wife|NOUN', 'also', 'has|VERB', 'problems|NOUN', 'with', 'her|ADJ', 'asus|NOUN', ' <HYPHEN> ', 'different|ADJ', 'model|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['features|NOUN', 'such|ADJ', 'as', 'the', 'dashboard|NOUN', ' <LEFT PARENTHESIS> ', 'allows|VERB', 'you', 'to', 'view|VERB', 'frequently', 'used|VERB', 'tools|NOUN', 'like', 'a', 'calculator|NOUN', ' <COMMA> ', 'weather|NOUN', 'forecast|NOUN', ' <COMMA> ', 'movie|NOUN', 'times|NOUN', ' <COMMA> ', 'calendar|NOUN', ' <COMMA> ', 'computer|NOUN', 'post|VERB', 'its|ADJ', 'etc', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'computer|NOUN', 'is|VERB', 'the', 'ideal|ADJ', 'college|NOUN', 'companion|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5]"
"['both', 'computers|NOUN', 'started|VERB', 'acting|VERB', 'extremely', 'slow', 'within', 'the', 'first|ADJ', 'year|NOUN', 'of', 'owning|VERB', 'them', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
