Sentence,Sequence
"['Im', 'an', 'excellent', 'touch', 'typist', 'and', 'my', 'hands', 'are', 'very', 'sensitive', 'too']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'time', 'the', 'mouse', 'pad', 'and', 'right', 'click', 'key', 'wouldnt', 'work']","[5, 5, 5, 1, 2, 5, 1, 2, 2, 5, 5]"
"['EVENTUALLY', 'we', 'pushed', 'hard', 'enough', 'to', 'convince', 'them', 'that', 'this', 'was', 'the', 'MACHINE', 'that', 'was', 'causing', 'the', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'first', 'full', 'charge', 'of', 'this', 'battery', 'got', 'me', 'only', 'about', '2', 'full', 'hours']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2]"
"['I', 'bought', 'a', 'cordless', 'mouse', 'for', 'it', 'but', 'dont', 'always', 'take', 'it', 'out']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['When', 'I', 'got', 'it', 'I', 'immediately', 'noticed', 'that', 'it', 'was', 'quite', 'heavy', 'and', 'thick', 'and', 'not', 'really', 'attractive']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3]"
"['It', 'is', 'sleek', 'smooth', 'and', 'lightweight']","[5, 5, 3, 3, 5, 5]"
"['i', 'am', 'a', 'huge', 'computer', 'person', 'i', 'love', 'anykind', 'of', 'computer', 'that', 'works', 'well', 'but', 'when', 'i', 'got', 'this', 'one', 'i', 'was', 'so', 'happy', 'with', 'the', 'way', 'it', 'works', 'and', 'how', 'it', 'runs', 'its', 'amazing']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3]"
"['It', 'took', 'Toshiba', 'tech', 'support', '4', 'calls', 'and', '4', 'different', 'techs', 'to', 'correct', 'the', 'problem']","[5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['They', 'only', 'stay', 'charged', 'a', 'little', 'over', 'an', 'hour']","[5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Now', 'they', 'are', 'believers', 'in', 'the', 'product']","[5, 5, 5, 5, 5, 5, 5]"
"['Had', 'to', 'have', 'this', 'computer', 'repaired', 'twice', 'in', 'the', 'first', '5', 'months', 'after', 'purchasing', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Hewlett', 'Packard', 'HP', 'Pavillion', 'DV6000', 'Laptop', 'is', 'the', 'worst', 'laptop', 'we', 'have', 'ever', 'bought']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['I', 'had', 'never', 'owned', 'a', 'Mac', 'before']","[5, 5, 5, 5, 5, 5, 5]"
"['The', '4', 'USB', 'ports', 'are', 'nice', 'but', 'the', 'two', 'on', 'the', 'side', 'only', 'work', 'now', 'and', 'then']","[5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'could', 'not', 'find', 'a', 'phone', 'number', 'anywhere', 'to', 'call', 'an', 'actual', 'live', 'person', 'for', 'tech', 'support', 'and', 'had', 'to', 'result', 'the', 'their', 'online', 'chat']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 2]"
"['i', 'try', 'to', 'use', 'it', 'today', 'and', 'I', 'cant', 'logon']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Keyboard', 'could', 'use', 'some', 'trimming']","[1, 5, 5, 5, 3]"
"['The', 'bottomline', 'is', 'that', 'this', 'laptop', 'just', 'isnt', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['I', 'returned', 'the', 'computer', 'to', 'HP', 'and', 'they', 'kept', 'it', 'for', '3', 'months']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'white', 'color', 'is', 'stylish', 'for', 'college', 'students', 'and', 'easy', 'to', 'take', 'to', 'carry', 'and', 'take', 'to', 'classes']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Returned', 'laptop', 'for', 'repair', 'a', '2nd', 'time', 'and', 'it', 'came', 'back', 'with', 'obvious', 'physical', 'damage', 'keyboard', 'bulging', 'and', 'speaker', 'grill', 'pressed', 'in', 'buttons', 'not', 'working', 'and', 'USB', 'ports', 'inoperative']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 3, 5, 1, 2, 5, 5, 1, 5, 5, 5, 1, 2, 3]"
"['When', 'I', 'am', 'next', 'to', 'my', 'router', 'on', 'my', 'HP', 'I', 'get', 'full', 'service', 'on', 'my', 'Eee', 'PC', 'I', 'get', '3', 'bars']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'got', 'assurances', 'from', '2', 'different', 'people', 'that', 'the', 'remaining', '10', 'months', 'of', 'my', 'warranty', 'would', 'transfer', 'to', 'the', 'new', 'computer']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['Pretty', 'disappointed', 'about', 'this', 'product']","[5, 3, 5, 5, 5]"
"['The', 'letter', 'A', 'stopped', 'working', 'after', 'the', 'first', 'week']","[5, 1, 2, 3, 5, 5, 5, 5, 5]"
"['By', 'the', 'time', 'I', 'was', 'finally', 'able', 'to', 'get', 'a', 'work', 'order', 'to', 'get', 'it', 'fixed', 'I', 'had', 'been', 'without', 'my', 'computer', 'for', 'almost', 'a', 'week', 'while', 'I', 'was', 'an', 'Online', 'College', 'Student', 'so', 'it', 'was', 'very', 'inconvenient', 'and', 'I', 'had', 'to', 'send', 'it', 'off', 'and', 'be', 'without', 'it', 'while', 'it', 'was', 'being', 'fixed', 'also']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'out', 'performs', 'any', 'other', 'laptop', 'on', 'the', 'market', 'today']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'what', 'I', 'call', 'a', 'good', 'after', 'sales', 'service']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 2]"
"['Maybe', 'its', 'Acer', 'maybe', 'its', 'MSFT']","[5, 5, 5, 5, 5, 5]"
"['So', 'if', 'you', 'want', 'a', 'good', 'machine', 'that', 'does', 'almost', 'anything', 'this', 'is', 'the', 'one', 'if', 'you', 'want', 'a', 'low', 'budget', 'computer', 'then', 'look', 'at', 'the', 'other', 'great', 'brands', 'Best', 'Buy', 'sells']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['I', 'took', 'off', 'a', 'star', 'because', 'the', 'machine', 'has', 'a', 'lot', 'of', 'junk', 'software', 'on', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['I', 'would', 'buy', 'one', 'of', 'these', 'for', 'every', 'person', 'in', 'my', 'office', 'if', 'I', 'could']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['With', 'what', 'I', 'do', 'know', 'how', 'to', 'do', 'the', 'computer', 'works', 'beautiful']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['HAVING', 'HAD', 'EXPERIENCE', 'WITH', 'A', 'TOSHIBA', 'LAPTOP', 'I', 'WAS', 'DISAPPOINTED', 'TO', 'FIND', 'THAT', 'THE', 'TOSHIBA', 'NB305', 'LAPTOP', 'HAS', 'MAJOR', 'PROBLEMS']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Tried', 'to', 'make', 'a', 'recovey', 'disk', 'wouldnt', 'get', 'passed', 'the', 'first', 'recovery', 'disk']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2]"
"['Most', 'everything', 'is', 'fine', 'with', 'this', 'machine', 'speed', 'capacity', 'build']","[5, 5, 5, 3, 5, 5, 5, 1, 1, 1]"
"['I', 'have', 'never', 'had', 'it', 'crash', 'randomly', 'turn', 'off']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['For', 'the', 'same', 'price', 'you', 'get', 'a', 'lot', 'more', 'in', 'the', 'Asus1920x1080', 'res']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['I', 'made', 'a', 'photo', 'book', 'as', 'a', 'gift', 'on', 'my', 'computer', 'pushed', 'Buy', 'and', 'it', 'drew', 'from', 'my', 'iTunes', 'account', 'and', 'sent', 'the', 'book', 'to', 'my', 'house', 'the', 'book', 'was', 'of', 'perfect', 'qualityexactly', 'how', 'I', 'had', 'created', 'it', 'and', 'looked', 'better', 'than', 'I', 'had', 'even', 'imagined']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['I', 'use', 'this', 'for', 'my', 'tutoring', 'business', 'and', 'since', 'Im', 'always', 'bouncing', 'from', 'student', 'to', 'student', 'it', 'is', 'ideal', 'for', 'portability', 'and', 'battery', 'life', 'yes', 'it', 'gets', 'the', '8', 'hours', 'as', 'advertised']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'is', 'in', 'the', 'best', 'condition', 'and', 'has', 'a', 'really', 'high', 'quality']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1]"
"['When', 'it', 'come', 'time', 'for', 'warranty', 'service', 'to', 'Toshiba', 'you', 'dont', 'matter']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 3]"
"['However', 'the', 'frozen', 'screens', 'kept', 'happening']","[5, 5, 3, 1, 5, 5]"
"['Ive', 'owned', 'Apple', 'computers', 'and', 'laptops', 'for', 'as', 'long', 'as', 'i', 'could', 'remember']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['At', 'least', 'those', 'computers', 'didnt', 'just', 'die', 'on', 'me', 'like', 'this', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'A', 'MAC']","[5, 5, 5]"
"['i', 'had', 'the', 'bulk', 'of', 'problems', 'with', 'my', 'lap', 'top', 'within', 'the', 'first', 'six', 'months']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'my', 'first', 'LG', 'product']","[5, 5, 5, 5, 5, 5]"
"['It', 'is', 'short', 'on', 'space', 'and', 'downloads', 'always', 'had', 'problems', 'being', 'completed', 'or', 'were', 'said', 'to', 'be', 'corrupted']","[5, 5, 3, 5, 1, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['3', 'Horrible', 'customer', 'support']","[5, 5, 1, 2]"
"['The', 'LED', 'backlit', 'display', 'makes', 'my', 'pictures', 'pop', 'so', 'much', 'more']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 3]"
"['very', 'very', 'slow', 'laptop']","[5, 5, 5, 5]"
"['Im', 'going', 'back', 'to', 'DELL']","[5, 5, 5, 5, 5]"
"['With', 'what', 'I', 'paid', 'for', 'this', 'computer', 'it', 'should', 'have', 'had', 'everything', 'on', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Apple', 'is', 'always', 'great', 'about', 'the', 'aesthetics', 'of', 'things', 'they', 'always', 'come', 'up', 'with', 'good', 'looking', 'products']","[5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"['I', 'went', 'to', 'my', 'local', 'Best', 'Buy', 'looking', 'for', 'a', 'new', 'laptop', 'since', 'mine', 'broke']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Runs', 'smooth', 'and', 'quick']","[1, 3, 5, 3]"
"['Not', 'a', 'bad', 'laptop', 'its', 'a', 'bit', 'slow', 'but', 'gets', 'the', 'job', 'done']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['Honestly', 'I', 'spent', 'more', 'time', 'waiting', 'for', 'it', 'to', 'unfreeze', 'then', 'actually', 'doing', 'what', 'I', 'got', 'on', 'there', 'for']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'a', 'starter', 'notebook']","[5, 5, 5, 5]"
"['No', 'I', 'am', 'generous', 'calling', 'it', 'slow']","[5, 5, 5, 5, 5, 5, 3]"
"['The', 'downside', 'to', 'this', 'netbook', 'is', 'pretty', 'much', 'the', 'same', 'for', 'any', 'netbook', 'screen', 'size', 'is', 'not', 'something', 'Id', 'stare', 'at', 'for', 'the', 'entire', '1011', 'hours', 'of', 'battery', 'life', 'five', 'days', 'a', 'week']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['The', 'graphics', 'are', 'great']","[5, 1, 5, 3]"
"['Allinall', 'I', 'would', 'definitely', 'recommend', 'this', 'product', 'for', 'nearly', 'everyone']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['in', '5', 'months', 'the', 'connect', 'quality', 'got', 'worse', 'and', 'worse']","[5, 5, 5, 5, 1, 2, 5, 3, 5, 5]"
"['The', 'big', 'screen', 'allows', 'you', 'to', 'enjoy', 'watching', 'movies', 'pictures', 'and', 'etc']","[5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'headphone', 'and', 'mic', 'jack', 'are', 'in', 'front', 'of', 'touchpad', 'making', 'the', 'touchpad', 'hard', 'to', 'use', 'when', 'using', 'headphonesmic', 'not', 'to', 'mention', 'the', 'laptop', 'was', 'designed', 'for', 'right', 'handed', 'person']","[5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['For', 'the', 'price', 'special', 'offer', 'this', 'is', 'a', 'great', 'laptop']","[5, 5, 1, 5, 5, 5, 5, 5, 3, 5]"
"['I', 'have', 'had', 'at', 'least', 'eight', 'Toshiba', 'laptops', 'and', 'they', 'have', 'been', 'outstanding', 'including', 'this', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['I', 'called', 'back', 'to', 'ensure', 'that', 'received', 'it', 'they', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'manufacturers', 'warranty', 'only', 'covers', 'replacementrepair', 'of', 'parts']","[5, 5, 1, 5, 5, 5, 5, 5]"
"['What', 'Id', 'like', 'is', 'for', 'the', 'laptop', 'to', 'run', 'well', 'without', 'having', 'to', 'purchase', 'additional', 'memory']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['If', 'you', 'can', 'afford', 'a', 'new', 'laptop', 'and', 'are', 'in', 'the', 'market', 'for', 'one', 'of', 'course', 'then', 'definitely', 'go', 'for', 'this']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Got', 'the', 'computer', 'back', 'a', 'month', 'later', 'and', 'it', 'was', 'still', 'broken', 'sent', 'it', 'out', 'again', 'and', 'they', 'repaired', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'works', 'exactly', 'like', 'it', 'did', 'the', 'day', 'I', 'took', 'it', 'out', 'of', 'the', 'box']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Now', 'the', 'next', 'issue', 'I', 'had', 'freaked', 'me', 'out']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'love', 'ths', 'notebook']","[5, 3, 5, 5]"
"['It', 'is', 'fast', 'booting', 'up', 'shutting', 'down', 'and', 'connection', 'with', 'the', 'internet']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 2, 2]"
"['The', 'battery', 'life', 'is', 'great']","[5, 1, 2, 5, 3]"
"['This', 'is', 'not', 'a', 'serious', 'gaming', 'laptop', 'or', 'a', 'serious', 'media', 'machine']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['Even', 'if', 'Apple', 'replaces', 'whatever', 'needs', 'replacing', 'I', 'wonder', 'if', 'since', 'I', 'seem', 'to', 'be', 'doubling', 'the', 'amount', 'of', 'time', 'I', 'get', 'out', 'of', 'it', 'each', 'time', 'its', 'like', 'new', 'I', 'might', 'have', '8', 'months', 'next', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'got', 'this', 'laptop', 'on', 'Black', 'Friday']","[5, 5, 5, 5, 5, 5, 5]"
"['They', 'replaced', 'my', 'hard', 'drive', 'as', 'well', 'as', 'my', 'mother', 'board']","[5, 3, 5, 1, 2, 5, 5, 5, 5, 1, 2]"
"['I', 'fell', 'in', 'love', 'with', 'it']","[5, 5, 5, 3, 5, 5]"
"['It', 'was', 'just', 'one', 'problem', 'after', 'another', 'for', 'me', 'and', 'thats', 'reason', 'we', 'had', 'forked', 'out', 'so', 'much', 'money', 'was', 'so', 'we', 'wouldnt', 'have', 'anything', 'to', 'worry', 'about']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['There', 'is', 'nothing', 'to', 'complain', 'about', 'the', 'system']","[5, 5, 5, 5, 3, 5, 5, 1]"
"['and', 'it', 'comes', 'with', 'the', 'new', 'OSX', 'that', 'comes', 'with', 'new', 'features', 'that', 'makes', 'the', 'use', 'more', 'easy']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 3]"
"['Maybe', 'not', 'the', 'cutting', 'edge', 'Satellite', 'L455D', 'but', 'it', 'is', 'a', 'workhorse']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['But', 'the', 'Macbook', 'is', 'the', 'best']","[5, 5, 5, 5, 5, 3]"
"['Now', 'the', 'screen', 'is', 'going', 'darker', 'darker', 'darker']","[5, 5, 1, 5, 5, 3, 5, 5]"
"['EITHER', 'THE', 'COMPUTER', 'IS', 'TOO', 'SLOW', 'TO', 'DETECT', 'THE', 'KEYS', 'TYPED', 'THIS', 'IS', 'UNLIKELY', 'AS', 'I', 'AM', 'A', 'SLOW', 'TYPIST', 'OR', 'THE', 'KEYBOARD', 'SIMPLY', 'DOES', 'NOT', 'DETECT', 'THE', 'KEYS', 'BEING', 'TYPED']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5]"
"['I', 'got', 'the', 'black', 'MacBook', 'two', 'years', 'ago', 'and', 'have', 'never', 'regretted', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['As', 'a', 'graphic', 'arts', 'a', 'retired', 'instructor', 'I', 'still', 'love', 'to', 'play', 'with', 'the', 'graphic', 'with', 'photos', 'and', 'clip', 'art']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'wife', 'also', 'has', 'problems', 'with', 'her', 'Asus', 'different', 'model']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['Features', 'such', 'as', 'the', 'Dashboard', 'allows', 'you', 'to', 'view', 'frequently', 'used', 'tools', 'like', 'a', 'calculator', 'weather', 'forecast', 'movie', 'times', 'calendar', 'computer', 'post', 'its', 'etc']","[1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'computer', 'is', 'the', 'ideal', 'college', 'companion']","[5, 5, 5, 5, 3, 5, 5]"
"['Both', 'computers', 'started', 'acting', 'extremely', 'slow', 'within', 'the', 'first', 'year', 'of', 'owning', 'them']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'MacBook', 'Pro', 'is', 'very', 'sturdy', 'and', 'versatile']","[5, 5, 5, 5, 5, 3, 5, 3]"
"['when', 'i', 'called', 'to', 'have', 'another', 'one', 'shipped', 'or', 'to', 'get', 'my', 'money', 'back', 'they', 'said', 'the', 'return', 'policy', 'is', '23', 'twenty', 'three', 'days', 'from', 'the', 'date', 'of', 'purchase']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['BOUGHT', 'FROM', 'WALMART', 'I', 'BELIEVE', 'THAT', 'THIS', 'LAPTOP', 'WAS', 'A', 'REPAIRED', 'ITEM']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Couldnt', 'not', 'use', 'it']","[5, 5, 5, 5]"
"['I', 'sent', 'it', 'back', 'and', 'found', 'this', 'time', 'that', 'the', 'battery', 'was', 'faulty', 'so', 'I', 'got', 'a', 'new', 'one', 'and', 'some', 'other', 'fixes', 'they', 'found']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'swear', 'they', 'design', 'these', 'things', 'to', 'go', 'to', 'crap', 'after', 'a', 'year', 'so', 'you', 'are', 'stuck', 'and', 'have', 'to', 'buy', 'a', 'new', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Great', 'pick', 'for', 'portability', 'and', 'affordability']","[5, 5, 5, 1, 5, 1]"
"['Its', 'fast', 'its', 'easy', 'easy', 'easy', 'to', 'set', 'up', 'easy', 'to', 'hook', 'to', 'my', 'wireless', 'network']","[5, 3, 5, 3, 5, 5, 5, 1, 2, 5, 5, 1, 2, 2, 2, 2]"
"['I', 'previously', 'purchased', 'a', '13', 'macbook', 'had', 'pro', 'specs', 'and', 'was', 'aluminum', 'style', 'which', 'had', 'a', 'nvidia', '9800', 'If', 'I', 'am', 'not', 'mistaken', 'and', 'it', 'had', 'major', 'heating', 'issues']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['They', 'didnt', 'even', 'try', 'to', 'assist', 'me', 'or', 'even', 'offer', 'a', 'replacement']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['We', 'used', 'PC', 'products', 'it', 'seemed', 'simpler', 'to', 'continue', 'with', 'the', 'same', 'thing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'people', 'there', 'just', 'changed', 'for', 'me', 'on', 'the', 'spot', 'and', 'I', 'got', 'a', 'new', 'arm', 'piece', 'and', 'they', 'didnt', 'even', 'request', 'for', 'a', 'receipt']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'love', 'my', 'Samsung', 'TV', 'and', 'Galaxy', 'S', 'smartphone', 'but', 'this', 'Netbook', 'was', 'a', 'very', 'poor', 'computer']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['I', 'made', 'a', 'perfect', 'decision', 'when', 'I', 'bought', 'the', 'Toshiba']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['I', 'take', 'it', 'everywhere', 'with', 'me', 'because', 'its', 'so', 'easy', 'to', 'carry']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1]"
"['The', 'only', 'thing', 'is', 'that', 'the', 'battery', 'wont', 'last', 'more', 'than', '12', 'an', 'hour']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5]"
"['It', 'still', 'heats', 'up', 'like', 'mad', 'and', 'I', 'am', 'unable', 'to', 'use', 'it', 'with', 'the', 'computer', 'directly', 'on', 'my', 'lap', 'for', 'more', 'than', 'five', 'to', 'ten', 'minutes', 'at', 'a', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'first', 'fell', 'apart', 'right', 'after', 'the', '1yearwarranty']","[5, 5, 3, 4, 5, 5, 5, 5]"
"['I', 'am', 'finding', 'my', 'way', 'around', 'this', 'laptop', 'better', 'than', 'my', 'last', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['They', 'told', 'me', 'it', 'was', 'my', 'loss', 'even', 'though', 'it', 'was', 'the', 'computer', 'not', 'what', 'Ive', 'done']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'would', 'Highly', 'recommend', 'this', 'MacBook']","[5, 5, 5, 3, 5, 5]"
"['About', '2', 'months', 'ago', 'i', 'bought', 'the', '2011', 'macbook', 'pro', 'which', 'was', 'an', 'upgrade', 'from', 'my', '2010', 'macbook', 'pro']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Lets', 'just', 'get', 'this', 'out', 'of', 'the', 'way', 'I', 'love', 'Apple']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
