Sentence,Sequence
"[u'Now', u'mainboard', u'is', u'broken', u',', u'have', u'to', u'wait', u'for', u'a', u'new', u'one', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'speed', u'difference', u'is', u'next', u'to', u'NOTHING', u'for', u'a', u'mac', u',', u'and', u'the', u'hard', u'drive', u'can', u'be', u'manually', u'upgraded', u'or', u'you', u'could', u'just', u'buy', u'a', u'$', u'60', u'500', u'gb', u'external', u'hard', u'drive', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5]"
"[u'2.The', u'wireless', u'card', u'is', u'low', u'quality', u'.']","[5, 1, 2, 5, 3, 5, 5]"
"[u'This', u'little', u'netboook', u'is', u'helping', u'me', u'get', u'work', u'done', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'also', u'use', u'two', u'totally', u'different', u'operating', u'systems', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'They', u'are', u'about', u'the', u'same', u'size', u'keys', u'.']","[5, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u""'m"", u'definitely', u'not', u'hard', u'on', u'laptops', u'and', u'guarantee', u'100', u'%', u'that', u'no', u'liquid', u'has', u'touched', u'this', u'machine', u'in', u'my', u'presence', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'waited', u'another', u'month', u'for', u'approval', u'and', u'for', u'them', u'to', u'""', u'BUILD', u'""', u'me', u'a', u'new', u'laptop', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'ai', u""n't"", u'it', u'.']","[5, 5, 5, 5, 5]"
"[u'I', u'was', u""n't"", u'really', u'as', u'concerned', u'about', u'portability', u'(', u'it', u""'s"", u'a', u'very', u'large', u'laptop', u')', u'but', u'it', u""'s"", u'not', u'hard', u'to', u'move', u'around', u'or', u'take', u'on', u'a', u'trip', u'which', u'was', u'a', u'pleasant', u'surprise', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"[u'The', u'people', u'are', u'frustrating', u'to', u'work', u'with', u',', u'the', u'product', u'itself', u'is', u'very', u'cheaply', u'made', u',', u'and', u'the', u'accessories', u'are', u'less', u'than', u'satisfactory', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 5, 3, 4, 4, 5]"
"[u'They', u'offer', u'the', u'best', u'warranty', u'in', u'the', u'business', u',', u'and', u'do', u""n't"", u'3rd', u'party', u'it', u'out', u'like', u'Toshiba', u'.']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Maybe', u'three', u'or', u'four', u'months', u'ago', u'it', u'started', u'blinking', u'all', u'of', u'the', u'sudden', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'only', u'problems', u'are', u'the', u'sound', u'is', u'nt', u'very', u'loud', u'I', u'have', u'to', u'wear', u'headphones', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Again-', u'windows', u'based', u'machines', u'were', u'not', u'giving', u'me', u'anything', u'to', u'work', u'with', u'!']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Finally', u',', u'I', u'could', u""n't"", u'take', u'it', u'anymore', u'and', u'ordered', u'my', u'Apple', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'should', u'have', u'kept', u'my', u'big', u',', u'old', u'HP', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'everything', u'about', u'a', u'mac', u'is', u'wonderful', u',', u'it', u'takes', u'a', u'little', u'used', u'to', u'learning', u'and', u'getting', u'used', u'to', u'the', u'new', u'system', u',', u'but', u'you', u'will', u'learn', u'fast', u'and', u'its', u'all', u'worth', u'it', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 4, 5, 5, 5, 3, 5, 5]"
"[u'i', u'love', u'the', u'size', u'of', u'the', u'computer', u'since', u'i', u'play', u'games', u'on', u'it', u'.']","[5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'I', u'am', u'a', u'wife', u',', u'mom', u'and', u'a', u'school', u'teacher', u'and', u'a', u'college', u'student', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'You', u'know', u',', u'using', u'the', u'computer', u'should', u'be', u'fun', u',', u'not', u'aggrevation', u',', u'especially', u'when', u'you', u'are', u'playing', u'games', u'or', u'working', u'with', u'photos', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'You', u'just', u'get', u'a', u'trial', u'version', u'either', u'way', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'all', u'for', u'saving', u'money', u'but', u'Dell', u'needs', u'to', u'step', u'it', u'up', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'There', u'are', u'no', u'viruses', u'or', u'spyware', u'to', u'worry', u'about', u'like', u'on', u'a', u'Windows', u'computer', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 5, 5]"
"[u'great', u'machine', u'if', u'you', u'want', u'to', u'drop', u'the', u'cash', u'for', u'one', u'.']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'To', u'be', u'honest', u'i', u'think', u'it', u'was', u'faulty', u'equipment', u'or', u'something', u'but', u'idk', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'love', u'the', u'small', u',', u'convenient', u'size', u'of', u'my', u'laptop', u',', u'making', u'it', u'a', u'perfect', u'tool', u'for', u'my', u'academic', u'studies', u'.']","[5, 5, 3, 5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'never', u'have', u'had', u'a', u'good', u'result', u'with', u'this', u'computer', u'.']","[5, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5]"
"[u'I', u'love', u'its', u'solid', u'build', u',', u'light', u'wt', u'and', u'excellent', u'battery', u'life', u'(', u'for', u'now', u')', u'.']","[5, 3, 5, 3, 1, 5, 3, 1, 5, 3, 1, 2, 5, 5, 5, 5, 5]"
"[u'YOU', u'PAY', u'FOR', u'WHAT', u'YOU', u'GET', u'FOR', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'while', u'about', u'8', u'years', u'ago', u',', u'I', u'hope', u'that', u'the', u'quality', u'has', u'changed', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'NO', u'more', u'Lenovo', u'for', u'me', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'bought', u'one', u'for', u'my', u'wife', u',', u'and', u'3', u'for', u'my', u'office', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'However', u',', u'a', u'NETBOOK', u'will', u'be', u'a', u'different', u'story', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'glad', u'I', u'bought', u'this', u'laptop', u',', u'it', u'was', u'worth', u'the', u'few', u'(', u'$', u'100', u')', u'extra', u'dollars', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'difference', u'is', u'it', u""'s"", u'a', u'whole', u'lot', u'of', u'fun', u'using', u'the', u'laptop', u'now', u',', u'still', u'learning', u'the', u'Apple', u'navigation', u',', u'but', u'is', u'fun', u'and', u'comes', u'with', u'a', u'lot', u'of', u'cool', u'apps', u'.']","[5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 3, 4, 4, 3, 1, 5]"
"[u'I', u'am', u'a', u'full', u'Mac', u'convert', u'now', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'highly', u'recommend', u'that', u'you', u'buy', u'this', u'product', u'.']","[5, 3, 4, 5, 5, 5, 5, 5, 5]"
"[u'Though', u'you', u'get', u'a', u'polite', u'person', u',', u'you', u'often', u'don', u't', u'get', u'a', u'solution', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-I', u'propose', u'that', u'I', u'can', u'just', u'swap', u'the', u'hard', u'drives', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'It', u'was', u'old', u'but', u'it', u'was', u'not', u'till', u'we', u'bought', u'the', u'Dell', u'did', u'we', u'realize', u'how', u'great', u'it', u'was', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'The', u'battery', u'holds', u'up', u'well', u',', u'it', u""'s"", u'built', u'very', u'solidly', u',', u'and', u'runs', u'fast', u'.']","[5, 1, 3, 4, 4, 5, 5, 5, 1, 5, 3, 5, 5, 1, 3, 5]"
"[u'Sound', u'card', u'is', u'limited', u'though', u'.']","[1, 2, 5, 3, 5, 5]"
"[u'I', u'initially', u'purchased', u'my', u'Macbook', u'Pro', u'13', u'""', u'in', u'April', u',', u'and', u'I', u'loved', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'This', u'is', u'a', u'nicely', u'sized', u'laptop', u'with', u'lots', u'of', u'processing', u'power', u'and', u'long', u'battery', u'life', u'.']","[5, 5, 5, 3, 5, 5, 5, 3, 4, 1, 2, 5, 3, 1, 2, 5]"
"[u'After', u'much', u'battling', u'with', u'HP', u'i', u'was', u'able', u'to', u'return', u'it', u'4', u'times', u'for', u'repairs', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'So', u',', u'you', u'can', u'imagine', u'how', u'unhappy', u'I', u'am', u'with', u'this', u'item', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'But', u'let', u'me', u'tell', u'you', u',', u'the', u'mac', u'book', u'pro', u'is', u'so', u'professional', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'The', u'only', u'thing', u'I', u'can', u'imagine', u'is', u'that', u'Sony', u'jumped', u'on', u'early', u'specifications', u'for', u'Vista', u'requirements', u'from', u'Microsoft', u'and', u'designed', u'it', u'to', u'those', u'inadequate', u'requirements', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'go', u'for', u'it', u'!']","[5, 5, 5, 5]"
"[u'I', u'highly', u'recommend', u'this', u'computer', u'for', u'students', u'looking', u'for', u'a', u'solid', u'machine', u'to', u'get', u'them', u'through', u'college', u'.']","[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'keyboard', u',', u'which', u'generally', u'felt', u'okay', u'even', u'for', u'someone', u'used', u'to', u'a', u'desktop', u'keyboard', u',', u'now', u'looks', u'terrible', u'.']","[5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5]"
"[u'The', u'display', u'is', u'awesome', u'.']","[5, 1, 5, 3, 5]"
"[u'After', u'years', u'of', u'occasionally', u'pulling', u'my', u'hair', u'out', u'fighting', u'computer', u'viruses', u',', u'a', u'good', u'friend', u'convinced', u'me', u'it', u'was', u'time', u'to', u'go', u'the', u'Apple', u'route', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'mouse', u'is', u'a', u'little', u'bit', u'different', u'than', u'what', u'you', u""'re"", u'used', u'to', u'though-', u'it', u'has', u'one', u'big', u'flat', u'panel', u'and', u'one', u'full', u'bar', u'(', u'instead', u'of', u'two', u'separate', u'ones', u')', u'to', u'click', u'with-', u'but', u'you', u'get', u'used', u'to', u'it', u'quite', u'quickly', u'.']","[5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'took', u'several', u'weeks', u'just', u'to', u'get', u'them', u'to', u'acknowledge', u'that', u'I', u'owned', u'the', u'warranty', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'However', u',', u'this', u'laptop', u'has', u'a', u'fatal', u'flaw', u'that', u'i', u'discovered', u'merely', u'a', u'week', u'after', u'buying', u'it', u'.']","[5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Perfect', u'trifecta', u'!']","[5, 5, 5]"
"[u'The', u'keyboard', u'is', u'like', u'no', u'other', u'laptop', u'keyboard', u'.']","[5, 1, 5, 5, 5, 5, 5, 1, 5]"
"[u'It', u'was', u'a', u'huge', u'monstrosity', u'of', u'a', u'Laptop', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-Computer', u'crashed', u'frequently', u'and', u'battery', u'life', u'decreased', u'very', u'quickly', u'.']","[5, 3, 4, 5, 1, 2, 3, 4, 4, 5]"
"[u'-I', u'propose', u'that', u'they', u'can', u'just', u'swap', u'the', u'hard', u'drives', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'So', u'do', u""n't"", u'get', u'it', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'it', u'was', u'a', u'tough', u'choice', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'Every', u'driver', u'on', u'the', u'drivers', u'/', u'applications', u'DVD', u'is', u'everything', u'you', u'will', u'need', u'for', u'a', u'reload', u'.']","[5, 1, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'  ', u'They', u'sent', u'it', u'off', u'and', u'within', u'2', u'weeks', u'I', u'had', u'it', u'back', u'good', u'as', u'new', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5]"
"[u'The', u'Awesomest', u'of', u'the', u'awesomest', u'.']","[5, 5, 5, 5, 3, 5]"
"[u'One', u',', u'owning', u'a', u'mac', u'is', u'essentially', u'a', u'full', u'production', u'studio', u'(', u'in', u'the', u'case', u'of', u'a', u'mac', u'book', u'a', u'portable', u'version', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'like', u'to', u'tell', u'you', u'about', u'the', u'best', u'laptop', u'I', u'just', u'got', u'from', u'Mac', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'glad', u'it', u'waited', u',', u'this', u'one', u'is', u'great', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'called', u'their', u'repair', u'depot', u'as', u'was', u'told', u'they', u'would', u'send', u'Me', u'a', u'new', u'box', u'to', u'return', u'the', u'computer', u'to', u'the', u'repair', u'depot', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'(', u'For', u'those', u'old', u'enough', u'to', u'remember', u',', u'it', u'is', u'similar', u'to', u'Beta', u'versus', u'VHS', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u""'s"", u'also', u'fairly', u'easy', u'to', u'use', u'the', u'Operating', u'System', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5]"
"[u'But', u',', u'I', u'would', u'recommend', u'this', u'product', u'.']","[5, 5, 5, 5, 3, 5, 5, 5]"
"[u'I', u'know', u'that', u'ASUS', u'is', u'known', u'for', u'making', u'motherboards', u',', u'but', u'this', u'is', u'the', u'worst', u'computer', u'experience', u'that', u'I', u'have', u'ever', u'had', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'so', u',', u'you', u'may', u'be', u'having', u'similar', u'problems', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Some', u'days', u'it', u""'s"", u'just', u'blurry', u',', u'some', u'days', u'it', u'appears', u'that', u'it', u""'s"", u'raining', u'on', u'my', u'nice', u'desktop', u'background', u'of', u'a', u'lake', u'and', u'mountains', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'a', u'great', u'machine', u'!']","[5, 5, 5, 3, 5, 5]"
"[u'This', u'is', u'my', u'first', u'personal', u'Satellite', u'purchase', u'but', u'had', u'very', u'good', u'experience', u'through', u'previous', u'Satellite', u'work', u'issued', u'laptops', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'figure', u'that', u'after', u'everything', u'HIS', u'pc', u'actually', u'ended', u'up', u'costing', u'$', u'350', u'more', u'than', u'my', u'original', u'Mac', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'So', u'having', u'the', u'AC', u'plug', u'go', u'out', u'on', u'me', u'and', u'get', u'lose', u'or', u'I', u'could', u'actually', u'here', u'it', u'inside', u'my', u'computer', u'on', u'two', u'of', u'the', u'three', u'times', u'is', u'not', u'good', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"[u'Peformance', u'is', u'good', u'for', u'the', u'price', u'.']","[1, 5, 3, 5, 5, 1, 5]"
"[u'The', u'computer', u'is', u'currently', u'in', u'West', u'Verginia', u'doe', u'to', u'the', u'method', u'of', u'shipping', u'choosen', u'by', u'Toshiba', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'I', u'can', u'see', u'why', u'the', u'have', u'soooo', u'much', u'money', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u""I'M"", u'REALLY', u'FRUSTRATED', u'BY', u'THIS', u'EXPERIENCE', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'Toshiba', u'is', u'totally', u'unconcerned', u'.']","[5, 5, 5, 5, 3, 5]"
"[u'Summary', u':', u'HP', u'knew', u'they', u'were', u'shipping', u'out', u'bad', u'BIOS', u'and', u'did', u'nothing', u'proactive', u'to', u'resolve', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'in', u'6', u'months', u',', u'there', u'have', u'been', u'no', u'freezing', u'up', u'and', u'no', u'blue', u',', u'purple', u',', u'black', u'or', u'any', u'other', u'type', u'of', u'screen', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'3', u'months', u'when', u'the', u'ports', u'started', u'going', u'out', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'think', u'i', u'would', u'spend', u'little', u'extra', u'to', u'get', u'a', u'better', u'made', u'laptop', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'improvements', u'to', u'the', u'OS', u'have', u'been', u'relatively', u'gradual', u',', u'but', u'substantive', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 3, 5]"
"[u'I', u""'ll"", u'wait', u'and', u'save', u'up', u'for', u'a', u'new', u'one', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'laptop', u'does', u'everything', u'I', u'need', u'it', u'to', u'very', u'well', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'They', u'are', u'not', u'.']","[5, 5, 5, 5]"
"[u'It', u'makes', u'sorting', u'out', u'all', u'those', u'photos', u'on', u'my', u'digital', u'camera', u'a', u'breeze', u',', u'and', u'organizing', u'them', u'by', u'place', u',', u'time', u'taken', u',', u'or', u'sending', u'them', u'to', u'an', u'online', u'print', u'shop', u',', u'or', u'uploading', u'them', u'to', u'Flickr', u'or', u'Facebook', u'etc', u',', u'is', u'not', u'hard', u'at', u'all', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5]"
"[u'Its', u'been', u'a', u'year', u'and', u'am', u'still', u'waiting', u'to', u'see', u'what', u'there', u'going', u'to', u'do', u'about', u'my', u'laptop', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'bought', u'it', u'to', u'use', u'in', u'college', u'and', u'it', u'is', u'perfect', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'It', u'is', u'super', u'easy', u'to', u'use', u'.']","[5, 5, 3, 4, 5, 1, 5]"
"[u'Many', u'of', u'my', u'classmates', u'computers', u'hard', u'drives', u'crashed', u'.']","[5, 5, 5, 5, 5, 1, 2, 3, 5]"
"[u'Ease', u'of', u'use', u'is', u'just', u'one', u'of', u'the', u'benefits', u'I', u'love', u'about', u'my', u'Mac', u'.']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'would', u""n't"", u'play', u'a', u'first', u'-', u'person', u'shooter', u'with', u'this', u',', u'mind', u',', u'but', u'if', u'you', u'wanted', u'to', u'run', u'MS', u'Office', u',', u'email', u',', u'chat', u',', u'download', u'a', u'video', u',', u'listen', u'to', u'music', u'from', u'a', u'certain', u'fruit', u'-', u'named', u'music', u'store', u',', u'and', u'were', u'looking', u'for', u'a', u'highly', u'portable', u'yet', u'powerful', u'netbook', u'to', u'do', u'that', u'all', u'in', u',', u'I', u""'d"", u'highly', u'recommend', u'checking', u'this', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'13', u'""', u'Macbook', u'Pro', u'just', u'fits', u'in', u'my', u'budget', u'and', u'with', u'free', u'shipping', u'and', u'no', u'tax', u'to', u'CA', u'this', u'is', u'the', u'best', u'price', u'we', u'can', u'get', u'for', u'a', u'great', u'product', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'It', u'took', u'me', u'a', u'while', u'top', u'get', u'away', u'from', u'the', u'land', u'of', u'PCs', u',', u'but', u'now', u'that', u'I', u'have', u',', u'I', u'ca', u""n't"", u'see', u'myself', u'going', u'back', u'to', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'discovered', u'the', u'manufacturer', u""'s"", u'defect', u'and', u'sent', u'it', u'in', u'for', u'repair', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'sheer', u'power', u'and', u'flexibility', u'makes', u'the', u'MacBook', u'Pro', u'a', u'must', u'have', u'for', u'any', u'techie', u'!']","[5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5]"
"[u'LOVE', u'IT', u'LOVE', u'IT', u'LOVE', u'IT', u'!']","[5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'notebook', u'is', u'lacking', u'a', u'HDMI', u'port', u'and', u'a', u'S', u'-', u'video', u'port', u'that', u'would', u'enable', u'one', u'to', u'hook', u'it', u'to', u'a', u'TV', u'.']","[5, 5, 5, 3, 5, 1, 2, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'speakers', u'on', u'it', u'are', u'useless', u'too', u'.']","[5, 1, 5, 5, 5, 3, 5, 5]"
"[u'You', u'may', u'soon', u'mistake', u'my', u'digitus', u'medius', u'as', u'a', u'lively', u'pogo', u'stick', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'not', u'Best', u'Buy', u""'s"", u'fault', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'meant', u'to', u'purchase', u'the', u'NB205', u'and', u'bought', u'this', u'one', u'by', u'accident', u'(', u'long', u'story', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Most', u'of', u'my', u'papers', u'could', u'not', u'be', u'saved', u'and', u'when', u'they', u'could', u'be', u',', u'half', u'the', u'time', u',', u'the', u'papers', u'were', u'then', u'erased', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'ve"", u'had', u'my', u'MacBook', u'Pro', u'for', u'three', u'years', u'now', u'and', u'still', u'love', u'it', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
