Sentence,Sequence
"['as', 'with', 'any', 'laptop', 'not', 'purchased', 'with', 'software', 'options', 'it', 'comes', 'with', 'a', 'lot', 'of', 'what', 'i', 'consider', 'useless', 'applications']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['its', 'office', 'compatible', 'but', 'the', 'features', 'and', 'its', 'functioning', 'is', 'all', 'new', 'again', 'so', 'you', 'might', 'as', 'well', 'save', 'the', 'money', 'and', 'just', 'learn', 'the', 'pre', 'installed', 'mac', 'programs']","[5, 5, 3, 5, 5, 1, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['i', 'occassionaly', 'use', 'it', 'for', 'work', 'via', 'vpn', 'and', 'it', 'has', 'not', 'given', 'me', 'any', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['i', 'sent', 'it', 'back', 'and', 'they', 'lost', 'it']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'just', 'works', 'flawlessly']","[5, 5, 1, 3]"
"['do', 'you', 'think', 'i', 'purposely', 'destroy', 'my', 'netbook', 'so', 'that', 'i', 'can', 'demand', 'a', 'new', 'set', 'do', 'you', 'think', 'its', 'fun', 'to', 'take', 'public', 'transport', 'all', 'the', 'way', 'to', 'the', 'service', 'center', 'and', 'get', 'a', 'nonsatisfactory', 'solution', 'or', 'rather', 'no', 'solution']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'having', 'the', 'laptop', 'returned', 'unrepaired', 'since', 'paying', '176', 'every', '3', 'months', 'just', 'isnt', 'worth', 'it', 'thats', 'about', 'how', 'long', 'the', 'port', 'seems', 'to', 'last']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['ok', 'first']","[3, 5]"
"['so', 'if', 'you', 'move', 'laptop', 'a', 'lot', 'it', 'might', 'get', 'loose', 'however', 'it', 'sits', 'pretty', 'tightly']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3]"
"['another', 'satisfied', 'customer']","[5, 3, 5]"
"['also', 'the', 'battery', 'is', 'completely', 'shot']","[5, 5, 1, 5, 3, 4]"
"['highly', 'recommended']","[5, 3]"
"['awesome', 'cooling', 'system', 'much', 'better', 'grafics', 'card', 'ati', '5870', '8gb', 'ram', 'led', 'backlit', 'screen']","[3, 1, 2, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'biggest', 'problem', 'is', 'that', 'the', 'box', 'had', 'no', 'instructions', 'in', 'it']","[5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['but', 'after', 'using', 'it', 'a', 'couple', 'of', 'weeks', 'the', 'overall', 'operation', 'is', 'poor']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3]"
"['will', 'not', 'buy', 'another', 'toshiba', 'this', 'is', 'my', 'second', 'not', 'happy', 'w', 'either']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['compared', 'to', 'similarly', 'specd', 'pcs', 'this', 'machine', 'is', 'good', 'value', 'well', 'built', 'and', 'works', 'easily', 'right', 'out', 'of', 'the', 'box']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 3, 1, 5, 1, 3, 5, 5, 5, 5, 5]"
"['the', 'cool', 'thing', 'about', 'the', 'mac', 'book', 'was', 'that', 'i', 'went', 'on', 'my', 'honeymoon', 'and', 'shot', 'a', 'bunch', 'of', 'pictures', 'and', 'movies', 'with', 'my', 'iphone', 'then', 'i', 'came', 'back', 'and', 'put', 'them', 'onto', 'my', 'macbook', 'and', 'made', 'a', 'pretty', 'good', 'dvd', 'movie', 'with', 'all', 'the', 'pictures', 'and', 'videos', 'from', 'my', 'trip']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'two', 'months', 'when', 'you', 'guessed', 'it']","[5, 5, 5, 5, 5, 5, 5]"
"['this', 'was', 'my', 'first', 'macbook', 'purchase', 'ever']","[5, 5, 5, 5, 5, 5, 5]"
"['screen', 'is', 'crystal', 'clear', 'and', 'the', 'system', 'is', 'very', 'responsive']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 3]"
"['i', 'will', 'stack', 'it', 'up', 'against', 'laptops', 'that', 'cost', 'twice', 'as', 'much', 'any', 'day']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['quite', 'simply', 'this', 'is', 'the', 'best', 'laptop', 'i', 'have', 'ever', 'owned']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['or', 'the', 'cursor', 'would', 'show', 'up', 'some', 'place', 'else']","[5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['the', 'newer', 'macbook', 'that', 'i', 'have', 'purchased', 'is', 'one', 'of', 'the', 'best', 'computers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'have', 'had', 'some', 'excellent', 'computer', 'and', 'have', 'found', 'i', 'had', 'no', 'idea', 'what', 'to', 'do', 'with', 'them']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['as', 'it', 'turns', 'out', 'i', 'just', 'didnt', 'know', 'any', 'better']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['ive', 'had', 'friends', 'with', 'acers', 'who', 'seem', 'to', 'have', 'had', 'similar', 'or', 'exact', 'same', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['what', 'can', 'i', 'say']","[5, 5, 5, 5]"
"['it', 'is', 'easy', 'to', 'operate', 'and', 'i', 'have', 'already', 'ordered', 'more', 'software', 'and', 'gadgets', 'for', 'my', 'new', 'rolls', 'royce', 'of', 'laptops']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['whats', 'also', 'interesting', 'is', 'this', 'survey', 'changed', 'my', 'ratings', 'the', 'first', 'time', 'i', 'submitted', 'it', 'in', 'case', 'it', 'doesnt', 'keep', 'what', 'i', 'put', 'here', 'are', 'my', 'aratings']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'might', 'be', 'something', 'deep', 'within', 'windows', 'for', 'i', 'was', 'unable', 'to', 'create', 'a', 'disk', 'image', 'on', 'my', 'hard', 'drive']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'a', 'toshiba', 'for', '10', 'years']","[5, 5, 5, 5, 5, 5, 5]"
"['the', 'track', 'pad', 'to', 'me', 'is', 'what', 'really', 'stands', 'out', 'though', 'you', 'can', 'do', 'several', 'different', 'things', 'with', 'it', 'just', 'depending', 'on', 'how', 'many', 'fingers', 'you', 'use', 'on', 'the', 'track', 'pad', 'awesome', 'thinking', 'apple']","[5, 1, 2, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 5, 5]"
"['now', 'i', 'had', 'not', 'tried', 'to', 'use', 'this', 'since', 'the', 'disc', 'drive', 'had', 'been', 'replaced', 'and', 'after', 'taking', 'it', 'back', 'to', 'the', 'geek', 'squad', 'i', 'found', 'out', 'they', 'had', 'accidently', 'not', 'used', 'the', 'right', 'drive', 'when', 'they', 'replaced', 'the', 'first', 'one', 'so', 'back', 'it', 'went', 'to', 'get', 'the', 'correct', 'drive']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['first', 'you', 'll', 'discover', 'that', 'the', 'word', 'processing', 'program', 'known', 'as', 'appleworks', 'rarely', 'translates', 'perfectly', 'on', 'anyone', 'else', 's', 'computer', 'if', 'it', 'translates', 'at', 'all']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['she', 'cant', 'tell', 'the', 'difference', 'between', 'it', 'and', 'her', 'regular', 'desktop', 'system']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['with', 'in', 'weeks', 'of', 'purchasing', 'my', 'computer', 'is', 'began', 'to', 'slow', 'down']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
"['it', 'doesnt', 'bother', 'me', 'though']","[5, 5, 5, 5, 5]"
"['ive', 'had', 'this', 'laptop', 'for', 'about', 'a', 'month', 'now']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'already', 'have', 'a', 'hp', 'laptop', 'i', 'bought', 'last', 'year', 'thats', 'standard', 'size']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['it', 'was', 'okay', 'for', 'over', 'a', 'week', 'before', 'the', 'blue', 'screens', 'started', 'occuring', 'again']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['english', 'must', 'have', 'been', 'his', 'third', 'or', 'fourth', 'language']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['battery', 'is', 'not', 'upgradable', 'to', 'a', 'longer', 'life', 'battery']","[5, 5, 5, 3, 5, 5, 3, 5, 5]"
"['i', 'am', 'just', 'one', 'of', 'the', 'million', 'customers']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'has', 'times', 'were', 'it', 'freezes', 'for', '10', 'seconds', 'and', 'then', 'starts', 'again']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['apple', 'has', 'a', 'reputation', 'and', 'is', 'well', 'known', 'for', 'its', 'easy', 'usage']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1]"
"['returned', 'laptop', 'for', 'a', '3rd', 'repair', 'and', 'it', 'came', 'back', 'with', 'previous', 'problems', 'fixed', 'except', 'for', 'speaker', 'grill', 'but', 'the', 'unit', 'started', 'locking', 'up', 'during', 'use', 'and', 'eventually', 'would', 'not', 'operate', 'at', 'all']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'just', 'plug', 'this', 'into', 'my', '22', 'monitor', 'and', 'the', 'speedy', 'macosx', 'performs', 'just', 'as', 'well', 'on', 'this', 'dualcore', 'that', 'my', 'dell', 'did', 'with', 'windows', '7', 'with', 'a', 'quadcore']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['love', 'the', 'graphics', 'awesome', 'programs', 'including', 'garageband', 'and', 'really', 'cool', 'default', 'background']","[3, 5, 1, 3, 1, 5, 5, 5, 5, 3, 5, 5]"
"['screen', 'keyboard', 'and', 'mouse', 'if', 'you', 'cant', 'see', 'yourself', 'spending', 'the', 'extra', 'money', 'to', 'jump', 'up', 'to', 'a', 'mac', 'the', 'beautiful', 'screen', 'responsive', 'island', 'backlit', 'keyboard', 'and', 'fun', 'multitouch', 'mouse', 'is', 'worth', 'the', 'extra', 'money', 'to', 'me', 'alone']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'taking', 'back', 'today']","[5, 5, 5, 5, 5]"
"['my', 'parents', 'bought', 'it', 'for', 'me', 'as', 'a', 'graduation', 'gift', 'and', 'im', 'totally', 'almost', 'kind', 'of', 'maybe', 'definitely', 'obsessed', 'with', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['the', 'macbook', 'is', 'way', 'too', 'overpriced', 'for', 'something', 'so', 'simple', 'and', 'chaotic']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['complied', 'to', 'their', 'protocol', 'called', 'number', 'made', 'case', 'got', 'an', 'email', 'address', 'to', 'send', 'complaint']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'os', 'takes', 'some', 'getting', 'used', 'to', 'especially', 'after', 'being', 'a', 'windows', 'user', 'for', 'so', 'long', 'but', 'the', 'learning', 'curve', 'is', 'so', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'quit', 'working', 'within', 'a', 'weeks', 'time']","[5, 3, 5, 5, 5, 5, 5]"
"['but', 'after', 'i', 'got', 'used', 'to', 'it', 'i', 'love', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'also', 'purchased', 'iwork', 'to', 'go', 'with', 'it', 'which', 'has', 'programs', 'for', 'word', 'processing', 'spreadsheets', 'and', 'presentations', 'similar', 'to', 'microsoft', 'office']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', '4', 'days', 'being', 'denied', '6', 'times', 'and', 'told', 'off', 'once', 'i', 'managed', 'to', 'get', 'through', 'and', 'was', 'able', 'to', 'send', 'them', 'a', 'scanned', 'copy', 'of', 'the', 'receipt']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['overall', 'i', 'experienced', 'a', 'huge', 'change', 'in', 'that', 'my', 'mac', 'runs', 'pretty', 'fast', 'compared', 'to', 'my', 'old', 'pc']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5]"
"['when', 'i', 'got', 'the', 'computer', 'back', 'and', 'realizwed', 'it', 'still', 'was', 'not', 'correct', 'hp', 'told', 'me', 'it', 'was', 'out', 'of', 'warranty', 'and', 'now', 'it', 'was', 'my', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5]"
"['it', 'also', 'came', 'with', 'a', 'built', 'it', 'web', 'cam', 'which', 'is', 'great', 'because', 'i', 'can', 'see', 'an', 'communicate', 'with', 'my', 'family', 'members', 'back', 'home']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'monitor', 'and', 'performed', 'well']","[3, 1, 5, 1, 3]"
"['they', 'are', 'closed', 'at', '9pm', 'eastern']","[5, 5, 5, 5, 5, 5]"
"['in', 'those', 'three', 'years', 'ive', 'had', 'a', 'couple', 'of', 'minor', 'problems', 'and', 'both', 'were', 'resolved', 'by', 'apple', 'quickly', 'and', 'easily']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['although', 'my', 'model', 'was', 'listed', 'as', 'recalled', 'hp', 'denied', 'my', 'claim']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'secure', 'and', 'easy', 'to', 'navigate']","[5, 5, 3, 5, 3, 5, 1]"
"['i', 'was', 'a', 'little', 'weary', 'at', 'purchasing', 'another', '13', 'macbook', 'almost', '2', 'years', 'later', 'but', 't', 'looks', 'like', 'the', 'newer', 'macbooks', 'have', 'gotten', 'its', 'current', 'line', 'of', 'graphics', 'cards', 'in', 'order', 'this', 'time', 'around']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 4, 5, 5, 5]"
"['the', 'machine', 'has', 'a', 'bluray', 'player', 'the', 'book', 'has', 'no', 'mention', 'of', 'it', 'or', 'how', 'to', 'connect', 'it', 'to', 'your', 'hdtv']","[5, 5, 5, 5, 1, 2, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'loyal', 'to', 'apple']","[5, 5, 5, 5, 5]"
"['they', 'are', 'by', 'far', 'the', 'easiest', 'systems', 'to', 'actually', 'learn', 'about', 'computers', 'with']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['i', 'will', 'be', 'patient', 'for', 'few', 'months']","[5, 5, 5, 5, 5, 5, 5]"
"['this', 'apple', 'navigates', 'you', 'thru', 'the', 'unexplored', 'world', 'of', 'the', 'internet']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['this', 'was', 'purchased', 'for', 'my', 'daughter', 'and', 'i', 'was', 'pleasantly', 'surprised']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
"['finally', 'set', 'the', 'unit', 'back', 'to', 'hp', 'after', 'a', 'month', 'of', 'hell']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'couldnt', 'afford', 'a', 'new', 'mac', 'so', 'i', 'bought', 'a', 'pc', 'instead']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'video', 'card', 'is', 'great', 'for', 'media', 'and', 'above', 'average', 'for', 'gaming', 'but', 'not', 'a', 'gamers', 'first', 'choice']","[5, 1, 2, 5, 3, 5, 5, 5, 3, 4, 5, 1, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'always', 'getting', 'froze', 'up']","[5, 5, 5, 5, 3, 4]"
"['my', 'information', 'was', 'all', 'lost', 'my', 'fault', 'i', 'know', 'but', 'i', 'never', 'thought', 'i', 'would', 'need', 'to', 'back', 'up', 'my', 'information', 'on', 'a', 'brand', 'new', 'mac', 'the', 'paragon', 'of', 'all', 'computers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'no', 'one', 'could', 'tell', 'me', 'when', 'my', 'part', 'would', 'be', 'shipped', 'nor', 'could', 'they', 'tell', 'me', 'where', 'to', 'buy', 'it', 'on', 'their', 'website']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'got', 'the', 'blue', 'screen', 'of', 'death', 'the', 'first', 'month', 'i', 'got', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'the', 'third', 'macbook', 'pro', 'in', 'our', 'family']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apple', 'continues', 'to', 'shine', 'and', 'provide', 'a', 'much', 'more', 'enjoyable', 'computer', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'had', 'of', 'course', 'bought', 'a', '3', 'year', 'warranty', 'so', 'i', 'sent', 'it', 'in', 'to', 'be', 'replaced', 'and', 'almost', '2', 'months', 'later', 'the', 'dv4', 'is', 'what', 'the', 'sent', 'me', 'as', 'a', 'replacement']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apparently', 'there', 'is', 'a', 'manufacturing', 'defect', 'something', 'with', 'the', 'amount', 'of', 'thermal', 'paste']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2]"
"['despite', 'the', 'claims', 'of', 'the', 'apple', 'apologists', 'a', 'vice', 'of', 'which', 'i', 'am', 'recently', 'myself', 'reformed', 'the', 'internals', 'of', 'mac', 'laptops', 'are', 'no', 'different', 'from', 'pcs', 'at', 'this', 'point']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['took', 'several', 'hours', 'with', 'customer', 'support', 'before', 'i', 'could', 'even', 'start', 'the', 'pc', 'out', 'of', 'the', 'box']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['asus', 'facial', 'recognition', 'doesnt', 'work', 'and', 'windows', 'logon', 'isnt', 'either']","[5, 1, 2, 5, 3, 5, 1, 2, 5, 5]"
"['windows', 'vista', 'makes', 'this', 'computer', 'almost', 'unusable', 'for', 'online', 'service']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'contacted', 'acer', 'and', 'they', 'are', 'giving', 'me', 'free', 'recovery', 'dvds', 'so', 'dont', 'go', 'and', 'pay', 'for', 'them', 'just', 'ask', 'for', 'them', 'and', 'they', 'should', 'give', 'them', 'to', 'you']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['now', 'when', 'i', 'order', 'i', 'did', 'not', 'go', 'full', 'scale', 'for', 'the', 'webcam', 'or', 'full', 'keyboard', 'i', 'wanted', 'something', 'for', 'basics', 'of', 'being', 'easy', 'to', 'carry', 'when', 'i', 'use', 'crutchs', 'or', 'wheelchair', 'and', 'with', 'a', 'backpack', 'laptop', 'bag']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['can', 'listen', 'to', 'my', 'music', 'and', 'watch', 'my', 'videos', 'with', 'ease', 'and', 'with', 'a', 'great', 'display']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1]"
"['otherwise', 'all', 'other', 'features', 'are', 'a', '1']","[5, 5, 5, 1, 5, 5, 5]"
"['so', 'in', 'late', 'march', 'early', 'april', '2009', 'i', 'was', 'without', 'it', 'again', 'for', 'a', 'couple', 'weeks', 'while', 'i', 'had', 'online', 'courses', 'i', 'had', 'to', 'complete', 'and', 'my', 'fiance', 'was', 'in', 'afghanistan', 'and', 'web', 'conferencing', 'was', 'the', 'best', 'communication', 'method', 'we', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['the', 'performance', 'is', 'awesome']","[5, 1, 5, 3]"
"['i', 'pondered', 'very', 'long', 'over', 'this', 'decision']","[5, 5, 5, 5, 5, 5, 5]"
"['this', 'thing', 'sucks']","[5, 5, 3]"
"['i', 'love', 'my', 'new', 'computer']","[5, 3, 5, 5, 5]"
"['okay', 'lets', 'just', 'start', 'out', 'by', 'saying', 'i', 'am', 'in', 'no', 'way', 'a', 'computer', 'techy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'a', 'waste', 'of', 'money', 'from', 'day', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'new', 'just', 'switched', 'from', 'years', 'of', 'pc', 'frustration']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'i', 'got', 'another', 'netbook', 'which', 'i', 'love']","[5, 5, 5, 5, 5, 5, 5, 3]"
"['but', 'in', 'fact', 'it', 'is', 'totally', 'the', 'opposite']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'display', 'is', 'beyond', 'horrible']","[5, 1, 5, 5, 3]"
"['he', 'left', 'me', 'instructions', 'on', 'what', 'to', 'do', 'when', 'this', 'comes', 'up', 'or', 'that', 'comes', 'up']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'a', 'joke']","[5, 5, 5]"
"['there', 'is', 'hardly', 'any', 'memory', 'on', 'the', 'computers', 'hard', 'drive']","[5, 5, 3, 5, 1, 5, 5, 5, 1, 2]"
"['actually', 'i', 'had', 'noticed', 'the', 'one', 'on', 'the', 'sales', 'floor', 'also', 'didnt', 'have', 'sound']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['i', 'started', 'hainv', 'problems', 'with', 'it', 'within', 'the', 'first', 'month']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['next', 'most', 'acer', 'laptop', 'fans', 'are', 'on', 'the', 'bottom', 'which', 'is', 'right', 'on', 'your', 'laptop']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'laptop', 'preformed', 'pretty', 'well']","[5, 5, 1, 5, 3]"
"['im', 'honestly', 'afraid', 'that', 'it', 'will', 'burn', 'me', 'its', 'that', 'hot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['but', 'i', 'dont', 'see', 'it', 'as', 'a', 'problem']","[5, 5, 5, 5, 5, 5, 5, 3]"
"['numerous', 'problems', 'over', 'the', 'next', '3', 'weeks', 'until', 'i', 'got', 'the', 'blue', 'screen', 'of', 'death', 'and', 'had', 'to', 'send', 'the', 'pc', 'back', 'to', 'hp']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'think', 'this', 'will', 'happen', 'to', 'any', 'new', 'version', 'of', 'computerphone', 'released', 'and', 'i', 'need', 'to', 'wait', 'for', 'the', 'next', 'set', 'of', 'updates', 'to', 'have', 'all', 'of', 'this', 'fixed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'one', 'has', 'had', 'the', 'same', 'effect']","[5, 5, 5, 5, 5, 5, 5]"
"['and', 'if', 'you', 'are', 'a', 'game', 'player', 'it', 'works', 'with', 'world', 'of', 'warcraft', 'wonderfully']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['this', 'computer', 'is', 'absolutely', 'amazing']","[5, 5, 5, 5, 3]"
"['so', 'buyer', 'beware', 'when', 'buying', 'toshiba']","[5, 5, 5, 5, 5, 5]"
